ID,Reached.on.Time_Y.N
9793,1
9794,1
9795,1
9796,1
9797,1
9798,1
9799,0
9800,1
9801,1
9802,1
9803,0
9804,1
9805,1
9806,1
9807,1
9808,0
9809,0
9810,0
9811,1
9812,1
9813,0
9814,1
9815,1
9816,1
9817,1
9818,1
9819,1
9820,1
9821,1
9822,1
9823,1
9824,1
9825,0
9826,0
9827,1
9828,1
9829,0
9830,0
9831,1
9832,1
9833,1
9834,1
9835,1
9836,0
9837,1
9838,1
9839,0
9840,1
9841,1
9842,1
9843,1
9844,1
9845,1
9846,1
9847,0
9848,1
9849,1
9850,1
9851,0
9852,1
9853,0
9854,1
9855,1
9856,1
9857,1
9858,1
9859,1
9860,0
9861,0
9862,1
9863,1
9864,1
9865,0
9866,0
9867,0
9868,1
9869,1
9870,0
9871,1
9872,1
9873,0
9874,1
9875,1
9876,1
9877,1
9878,1
9879,0
9880,1
9881,0
9882,0
9883,1
9884,0
9885,1
9886,1
9887,1
9888,0
9889,1
9890,1
9891,0
9892,1
9893,1
9894,1
9895,0
9896,1
9897,1
9898,0
9899,1
9900,1
9901,0
9902,1
9903,0
9904,1
9905,1
9906,1
9907,1
9908,1
9909,1
9910,1
9911,1
9912,0
9913,1
9914,1
9915,1
9916,1
9917,1
9918,1
9919,1
9920,1
9921,1
9922,0
9923,1
9924,1
9925,1
9926,1
9927,1
9928,1
9929,1
9930,1
9931,0
9932,1
9933,0
9934,1
9935,1
9936,1
9937,1
9938,1
9939,0
9940,0
9941,0
9942,0
9943,1
9944,0
9945,0
9946,1
9947,0
9948,1
9949,1
9950,0
9951,0
9952,1
9953,0
9954,1
9955,0
9956,1
9957,1
9958,1
9959,0
9960,0
9961,1
9962,1
9963,1
9964,1
9965,1
9966,0
9967,0
9968,1
9969,1
9970,1
9971,0
9972,0
9973,1
9974,1
9975,1
9976,0
9977,1
9978,1
9979,1
9980,1
9981,1
9982,0
9983,1
9984,1
9985,1
9986,1
9987,1
9988,1
9989,1
9990,0
9991,1
9992,0
9993,1
9994,1
9995,0
9996,1
9997,1
9998,1
9999,1
10000,1
10001,1
10002,0
10003,1
10004,1
10005,1
10006,0
10007,0
10008,0
10009,1
10010,0
10011,1
10012,0
10013,1
10014,0
10015,1
10016,1
10017,1
10018,1
10019,1
10020,0
10021,1
10022,1
10023,1
10024,1
10025,1
10026,1
10027,1
10028,1
10029,1
10030,0
10031,0
10032,0
10033,0
10034,1
10035,1
10036,1
10037,0
10038,1
10039,1
10040,0
10041,1
10042,1
10043,1
10044,1
10045,1
10046,1
10047,1
10048,1
10049,1
10050,1
10051,0
10052,1
10053,1
10054,1
10055,0
10056,1
10057,0
10058,0
10059,1
10060,1
10061,1
10062,1
10063,1
10064,0
10065,1
10066,1
10067,1
10068,1
10069,1
10070,1
10071,0
10072,0
10073,1
10074,0
10075,1
10076,1
10077,1
10078,1
10079,1
10080,1
10081,0
10082,0
10083,1
10084,0
10085,0
10086,0
10087,1
10088,0
10089,0
10090,1
10091,1
10092,1
10093,0
10094,1
10095,0
10096,0
10097,0
10098,0
10099,0
10100,1
10101,0
10102,1
10103,1
10104,1
10105,1
10106,1
10107,0
10108,1
10109,1
10110,1
10111,1
10112,1
10113,1
10114,1
10115,1
10116,0
10117,1
10118,1
10119,1
10120,1
10121,0
10122,1
10123,1
10124,1
10125,1
10126,1
10127,1
10128,0
10129,0
10130,0
10131,0
10132,0
10133,1
10134,1
10135,1
10136,0
10137,1
10138,1
10139,0
10140,1
10141,1
10142,1
10143,1
10144,0
10145,1
10146,1
10147,0
10148,1
10149,0
10150,1
10151,0
10152,1
10153,0
10154,0
10155,1
10156,1
10157,1
10158,1
10159,0
10160,1
10161,0
10162,1
10163,1
10164,0
10165,0
10166,1
10167,1
10168,0
10169,1
10170,1
10171,1
10172,0
10173,1
10174,1
10175,0
10176,1
10177,1
10178,1
10179,1
10180,0
10181,1
10182,1
10183,0
10184,0
10185,0
10186,0
10187,1
10188,0
10189,1
10190,1
10191,1
10192,1
10193,0
10194,1
10195,0
10196,1
10197,0
10198,1
10199,1
10200,1
10201,0
10202,0
10203,0
10204,1
10205,1
10206,1
10207,1
10208,1
10209,1
10210,1
10211,1
10212,1
10213,1
10214,1
10215,1
10216,1
10217,0
10218,1
10219,0
10220,1
10221,1
10222,1
10223,1
10224,1
10225,0
10226,1
10227,1
10228,1
10229,1
10230,1
10231,1
10232,0
10233,1
10234,1
10235,1
10236,1
10237,1
10238,1
10239,0
10240,1
10241,0
10242,1
10243,1
10244,1
10245,1
10246,0
10247,1
10248,0
10249,1
10250,0
10251,0
10252,1
10253,1
10254,1
10255,0
10256,1
10257,0
10258,1
10259,0
10260,0
10261,0
10262,0
10263,1
10264,1
10265,0
10266,1
10267,1
10268,0
10269,1
10270,0
10271,0
10272,1
10273,0
10274,1
10275,1
10276,1
10277,1
10278,1
10279,1
10280,0
10281,1
10282,1
10283,1
10284,1
10285,1
10286,1
10287,1
10288,1
10289,1
10290,0
10291,1
10292,0
10293,0
10294,0
10295,1
10296,1
10297,1
10298,0
10299,0
10300,0
10301,1
10302,1
10303,1
10304,1
10305,1
10306,1
10307,0
10308,1
10309,1
10310,0
10311,1
10312,0
10313,1
10314,1
10315,1
10316,0
10317,1
10318,1
10319,0
10320,1
10321,1
10322,0
10323,0
10324,0
10325,1
10326,0
10327,0
10328,1
10329,0
10330,1
10331,1
10332,1
10333,0
10334,1
10335,1
10336,1
10337,0
10338,0
10339,0
10340,1
10341,1
10342,1
10343,1
10344,0
10345,1
10346,1
10347,1
10348,1
10349,0
10350,1
10351,1
10352,1
10353,1
10354,0
10355,1
10356,0
10357,1
10358,1
10359,0
10360,1
10361,1
10362,1
10363,1
10364,1
10365,1
10366,0
10367,0
10368,0
10369,1
10370,1
10371,1
10372,1
10373,1
10374,1
10375,0
10376,1
10377,1
10378,1
10379,0
10380,1
10381,1
10382,1
10383,1
10384,1
10385,0
10386,1
10387,1
10388,1
10389,1
10390,1
10391,1
10392,1
10393,1
10394,1
10395,1
10396,1
10397,1
10398,0
10399,1
10400,1
10401,0
10402,0
10403,0
10404,1
10405,1
10406,0
10407,0
10408,0
10409,1
10410,1
10411,1
10412,1
10413,1
10414,1
10415,1
10416,1
10417,1
10418,0
10419,1
10420,1
10421,1
10422,1
10423,0
10424,1
10425,1
10426,0
10427,1
10428,1
10429,1
10430,0
10431,1
10432,1
10433,0
10434,1
10435,1
10436,1
10437,1
10438,0
10439,1
10440,1
10441,1
10442,1
10443,1
10444,1
10445,1
10446,1
10447,0
10448,1
10449,1
10450,1
10451,1
10452,1
10453,0
10454,1
10455,0
10456,0
10457,0
10458,0
10459,1
10460,1
10461,0
10462,0
10463,1
10464,1
10465,1
10466,1
10467,0
10468,1
10469,1
10470,1
10471,1
10472,1
10473,1
10474,1
10475,1
10476,1
10477,0
10478,1
10479,1
10480,1
10481,1
10482,0
10483,0
10484,0
10485,1
10486,1
10487,1
10488,0
10489,1
10490,1
10491,0
10492,1
10493,1
10494,1
10495,0
10496,1
10497,1
10498,1
10499,0
10500,1
10501,1
10502,1
10503,1
10504,1
10505,1
10506,1
10507,1
10508,1
10509,1
10510,1
10511,1
10512,1
10513,1
10514,1
10515,1
10516,0
10517,1
10518,0
10519,1
10520,0
10521,1
10522,1
10523,0
10524,1
10525,1
10526,1
10527,1
10528,0
10529,1
10530,0
10531,1
10532,1
10533,1
10534,1
10535,0
10536,1
10537,1
10538,1
10539,0
10540,1
10541,1
10542,1
10543,1
10544,1
10545,0
10546,1
10547,1
10548,1
10549,1
10550,0
10551,1
10552,0
10553,0
10554,0
10555,1
10556,0
10557,1
10558,0
10559,1
10560,0
10561,1
10562,0
10563,1
10564,0
10565,1
10566,1
10567,1
10568,0
10569,1
10570,1
10571,1
10572,0
10573,1
10574,1
10575,1
10576,1
10577,0
10578,1
10579,0
10580,0
10581,1
10582,0
10583,1
10584,1
10585,0
10586,1
10587,1
10588,0
10589,1
10590,1
10591,1
10592,1
10593,1
10594,1
10595,0
10596,1
10597,0
10598,0
10599,0
10600,1
10601,1
10602,1
10603,1
10604,1
10605,1
10606,0
10607,1
10608,0
10609,1
10610,0
10611,1
10612,1
10613,1
10614,1
10615,1
10616,0
10617,1
10618,0
10619,0
10620,1
10621,0
10622,0
10623,1
10624,1
10625,0
10626,1
10627,1
10628,0
10629,0
10630,1
10631,0
10632,1
10633,1
10634,1
10635,1
10636,1
10637,0
10638,1
10639,1
10640,1
10641,0
10642,0
10643,1
10644,1
10645,1
10646,1
10647,1
10648,1
10649,0
10650,1
10651,0
10652,1
10653,1
10654,1
10655,1
10656,1
10657,1
10658,0
10659,1
10660,1
10661,1
10662,1
10663,1
10664,0
10665,1
10666,0
10667,0
10668,1
10669,1
10670,1
10671,1
10672,1
10673,1
10674,1
10675,1
10676,0
10677,1
10678,1
10679,1
10680,1
10681,1
10682,1
10683,1
10684,1
10685,1
10686,0
10687,1
10688,1
10689,1
10690,1
10691,1
10692,1
10693,0
10694,0
10695,0
10696,1
10697,0
10698,1
10699,1
10700,1
10701,0
10702,1
10703,0
10704,1
10705,1
10706,0
10707,0
10708,1
10709,1
10710,1
10711,1
10712,1
10713,1
10714,0
10715,1
10716,0
10717,1
10718,1
10719,1
10720,1
10721,1
10722,1
10723,1
10724,1
10725,1
10726,0
10727,1
10728,1
10729,1
10730,0
10731,0
10732,0
10733,1
10734,0
10735,1
10736,1
10737,1
10738,1
10739,0
10740,1
10741,1
10742,1
10743,1
10744,1
10745,1
10746,1
10747,0
10748,1
10749,1
10750,1
10751,1
10752,1
10753,1
10754,0
10755,1
10756,0
10757,0
10758,1
10759,1
10760,1
10761,1
10762,0
10763,0
10764,1
10765,1
10766,1
10767,1
10768,1
10769,1
10770,1
10771,1
10772,0
10773,0
10774,1
10775,1
10776,1
10777,1
10778,1
10779,1
10780,1
10781,1
10782,0
10783,1
10784,1
10785,0
10786,1
10787,1
10788,0
10789,1
10790,1
10791,0
10792,0
10793,1
10794,1
10795,1
10796,1
10797,1
10798,0
10799,1
10800,1
10801,0
10802,1
10803,1
10804,1
10805,1
10806,0
10807,0
10808,1
10809,0
10810,1
10811,0
10812,1
10813,1
10814,0
10815,1
10816,1
10817,1
10818,0
10819,1
10820,0
10821,1
10822,1
10823,0
10824,0
10825,1
10826,0
10827,1
10828,1
10829,1
10830,1
10831,1
10832,1
10833,1
10834,1
10835,0
10836,0
10837,1
10838,0
10839,1
10840,0
10841,1
10842,1
10843,0
10844,1
10845,1
10846,1
10847,1
10848,1
10849,1
10850,0
10851,1
10852,1
10853,1
10854,1
10855,1
10856,1
10857,1
10858,1
10859,0
10860,1
10861,0
10862,1
10863,1
10864,1
10865,1
10866,1
10867,1
10868,1
10869,1
10870,1
10871,0
10872,0
10873,1
10874,0
10875,0
10876,0
10877,1
10878,0
10879,1
10880,1
10881,1
10882,1
10883,1
10884,1
10885,1
10886,1
10887,0
10888,1
10889,1
10890,0
10891,0
10892,0
10893,1
10894,1
10895,1
10896,1
10897,1
10898,1
10899,0
10900,1
10901,1
10902,1
10903,1
10904,1
10905,1
10906,1
10907,1
10908,0
10909,1
10910,1
10911,0
10912,1
10913,1
10914,0
10915,1
10916,1
10917,1
10918,1
10919,1
10920,1
10921,1
10922,1
10923,0
10924,1
10925,0
10926,0
10927,1
10928,1
10929,1
10930,1
10931,1
10932,1
10933,1
10934,0
10935,1
10936,0
10937,0
10938,0
10939,1
10940,0
10941,1
10942,0
10943,0
10944,1
10945,1
10946,0
10947,1
10948,1
10949,1
10950,0
10951,1
10952,1
10953,1
10954,0
10955,1
10956,1
10957,1
10958,1
10959,0
10960,1
10961,1
10962,0
10963,1
10964,0
10965,1
10966,1
10967,0
10968,1
10969,0
10970,0
10971,0
10972,0
10973,1
10974,1
10975,1
10976,1
10977,0
10978,0
10979,1
10980,1
10981,1
10982,1
10983,1
10984,1
10985,1
10986,1
10987,1
10988,0
10989,0
10990,1
10991,0
10992,0
10993,0
10994,1
10995,1
10996,1
10997,0
10998,1
10999,0
